,职位名称,职位名称关键字,职位薪资,公司名称,地区,工作经验,学历要求,职位描述要求,Linux,Python,Java,C,Web,Sql,App,Mysql,Oracle
757,工装夹具半自动装配测试线设计工程师,测试,9000.0,上海鑫锐达智能科技股份有限公司,上海,3.0,大专,机械类或机电一体化专科以上学历；三年以上非标机械设备研发、设计经验。具有较强的分析和解决问题能力、对非标设备有整体把握能力；    2.有非标夹具设计经验，有整体半自动化产线设计经验；3.熟悉电动/气动控制的原理和机构，并能够独立选型；熟练使用机械设计软件 AutoCAD及SW或ProE等三维绘图软件；4.工作认真负责，责任心强，服从工作安排，适应加班，较强的集体荣誉感和团队合作精神。,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
758,软件测试实习生 (面向2020年毕业生),测试,2500.0,博克软件（杭州）有限公司,杭州,0.0,本科,"软件测试工程师 Tester（专业不限）：2020年应届生,专业不限；较强的主动性，灵活性和自学能力；出色的沟通与团队协作能力；有一定的英语阅读能力；能熟练使用以下一种或以上语言编程的优先：JAVA/C#/PHP/Ruby/Python/Groovy；掌握自动化测试和性能测试的优先。招聘流程：投递简历→面试→ Offer→2019年11月入职实习您在Perficient中将获得：公司一流的培训机会杰出的工作伙伴及导师富有挑战的项目实践和工作体验接触世界领先技术和一流开发流程全英文的工作环境,赴美工作机会对公司开放/以人为本的文化的深入体会了解我们：总公司网站：www.perficient.com中国网站：www.perficientus.cn公司邮箱： oschn.careers@perficient.com公司电话：（0571）56686690公司地址：滨江区阡陌路459号聚光中心C1座4楼(距地铁一号线江陵路站565米，步行10分钟",0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
759,高级测试工程师,测试,9500.0,湖北车安达信息科技有限公司,武汉,5.0,大专,岗位职责：1、参与产品开发各个阶段的评审工作。2、根据需求说明书进行分解和设计测试用例。3、维护测试流程，制定测试计划，统计和分析测试结果，提高测试效率和质量任职资格：1、参与过敏捷开发2、精通软件测试过程、性能测试和安全测试 3、熟悉主流的测试方法和理论，掌握主流的测试及管理工具如禅道、Jira等4、具备App测试经验大专及以上通信、计算机等相关专业联系电话：,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
760,实验室测试工程师,测试,7000.0,苏州安洁科技股份有限公司,苏州,0.0,本科,、本科以上学历；2、主要负责实验室产品测试；3、吃苦耐劳，能配合公司加班，苏州本地人优先。,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
761,材料测试工程师,测试,7500.0,上海瀚海检测技术股份有限公司,上海,0.0,无,、负责材料性能方面测试(拉力，弯曲，盐雾，光照，耐候性等相关测试)，研读中英文测试标准，根据标准进行测试，测试完成记录结果，将结果上传系统生成报告。对于较大的样品需自行裁样进行测试，按领导要求按时完成测试。2、负责材料性能测试，研读中英文测试标准，根据标准进行测试，测试完成记录结果，将结果上传系统生成报告。对于较大的样品需自行裁样进行测试，按领导要求按时完成测试。任职要求：1、本科以上，机电一体化、高分子材料、金属材料相关专业；2、英语四级以上，熟练使用办公软件；3、具有检测经验优先考虑4、踏实勤奋、积极主动、善于思考。,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
762,软件测试工程师,测试,11500.0,上海盈联电信科技有限公司,上海,2.0,本科,"岗位职责: 1.编写测试用例及评审2.搭建测试环境3.BUG的验证。4.针对软件应用工程师所提交的BUG解决报告进行相应的回归测试。5.编写测试报告和测试结果分析。6.项目维护,跟踪上线产品线BUG解决。7.执行上级临时安排的事情。任职资格：1、计算机相关专业本科及以上学历；2、2年以上开发或测试工作经验，熟悉黑盒测试，有白盒测试经验更好；3、熟悉Linux系统，MySql数据库, 以及TCP/IP, HTTP等网络协议；4、熟悉java，了解shell/python /perl等一种脚本语言；5、熟悉测试流程和规范，了解功能测试，性能测试，接口测试和单元测试等测试方法；6、很强的学习能力和技术钻研能力，良好的质量意识、沟通和团队合作能力； 7、工作积极主动，执行力强，能够快速解决问题；",1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
763,测试开发工程师,测试,15000.0,深圳市乐易网络股份有限公司,深圳,5.0,本科,岗位职责：2.对前端后台现有架构、代码进行梳理和分析，发掘架构、代码层存在的问题，推动开发优化，提升代码架构设计合理性，提升可测性；3.参与系统及专项测试方案设计能力、测试分析、测试质量评估和报告；4.参与自动化测试平台搭建和自动化测试开发、实施，负责已有相关系统的稳定运营，可以快速定位解决线上突发问题。5.为团队探索和引进行业相关测试技术和理念，帮助团队在质量和效率上的提升。任职资格：1.计算机或者相关专业，本科及以上学历；2.3年以上大型软件测试经验，对需求的理解深入，能够参与项目的架构设计评估，并根据项目特点制定测试方案，设计高效的测试方法；3.软件测试流程和方法有良好的理解和积累，在软件研发过程中熟知常用质量控制手段；4.熟悉Linux操作系统、Tcp/Ip网络协议，熟悉MySQL/Oracle等数据库，有C/C++、java、python、shell其中二到三种语言的开发经验；5.具备自动化测试和性能测试的设计和应用经验，参与过大型系统的自动化和性能测试，并对自动化和性能测试有全面的理解；6.具备良好的学习能力和问题定位和分析能力；7.具备创新性思维、较强的抗压能力和良好的沟通能力。关于乐易：★极客精神     专注海外精品手机游戏的研发、发行和运营，致力于打造一流的产品；★技术深厚     创始人、CTO（原腾讯部门总监），研发经理及技术骨干均为腾讯技术背景；★飞速发展     成立首年盈利，4年每年100%营收增长，已获A轮融资，估值10亿人民币；★导师制        一对一的导师，助你快速成长。 关于福利：★一年两次调薪★ ★绩效奖金高达10个月★★六险一金★   ★一年两次旅游★★7天年假15天带薪事假30天病假★    ★年度体检★   ★高大上办公环境★    ★每月团建★   ★无限量零食水果供应★职能类别：										软件工程师																			软件测试									,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
764,软件测试组长,测试,12000.0,广州像素数据技术股份有限公司,广州,5.0,本科,任职资格：1、计算机或数学相关专业，本科或以上学历；2、两年以上测试组长工作经验，能够搭建测试环境，熟悉测试流程及测试规范；3、热爱软件开发、运营与测试工作，并愿意长期从事相关工作。4、熟练掌握数据库知识（SQL SERVER或ORACLE），熟练掌握Java、Html、JavaScript语言者优先考虑；5.有耐心，责任心强，有良好的语言表达、沟通能力和团队合作精神，能承受工作压力；6.具有逆向思维能力和缜密的逻辑推理能力，具有文档编写能力，思路清晰，重点突出；7.能够熟练应用多种测试工具者优先考虑。岗位职责：1、负责软件产品/项目测试工作的组织；2、负责软件产品/项目测试工作的管理；3、承担重要项目的具体测试任务；4、组织测试组配合公司其他部门的工作；5、产品上线后，新需求变更以及线上bug的修复；6、组织测试新技术/工具的学习；7、负责测试组的管理工作。,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
765,PE工程师（测试）,测试,20833.33,深圳市大疆百旺科技有限公司,深圳,5.0,大专,工作职责：1、负责产线测试工艺的开发与维护；2、负责测试异常的产品问题/工艺问题的分析和改善；3、负责测试工艺设计和改善；4、负责新产品的导入工作；5、负责NPI及量产产品的良率和效率提升；6、负责对现场人员的培训，以及技术资料制作。任职要求：1、电子/通信相关专业，5年以上电子产品测试工作经验；2、能完成新项目的导入，熟悉电子知识，具备独立搭建测试系统硬件平台经验；3、熟悉射频、信号完整性测试、传感器模块校正优先；4、熟悉各类测试仪器，如RF信号发生器、频谱仪等；5、工作积极主动，认真负责，具有高度的责任心，团队意识强。,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
766,组装测试员（张江）,测试,4350.0,丰豹智能科技（上海）有限公司,上海,1.0,大专,岗位职责：1、负责产品的日常组装和检验，并对检验后的产品进行状态标识；2、行使检验职责，填写相应的检验记录表单； 3、对检验中发生的问题进行处理过程跟踪；4、每月对检验数据进行汇总、统计。5、无尘工作间上班  任职资格：1.对工作有责任心，对公司有忠诚度；2.大专学历，有一定的英文基础3.有机械专业，半导体行业的工作经验为佳；4.具备一定的沟通协调、分析解决能力.工作时间：09：00-17:00，中午休息时间：12：00~13：00，做五休二工作区域：张江某大型企业（上海华力微电子有限公司）面试地点：临港滴水湖（非中介，公司直招）,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
767,软件测试工程师,测试,14583.33,上海神计信息系统工程有限公司,上海,2.0,本科,招聘岗位：软件测试工程师 职位描述： 1.用户需求分析，撰写需求分析报告。 2.测试案例和方案设计。 3.测试数据准备、测试程序编写。 4.软件黑盒、白盒和自动测试，系统压力测试。 5.软件相关文档撰写。任职要求： 1.大学相关专业本科毕业。 2.精通Excel，Word，会用VBA；具备软件编程能力；掌握主流测试工具和数据库SQL。   3.具有很好的沟通能力和清晰的逻辑能力，工作认真，一丝不苟。 4.拥有一年以上软件测试经验。   5.应聘者需提供所做测试的工作成果文档，如：测试案例、测试方案等。 6.日常每周工作5天，每天8小时。福利薪酬： 1. 我们将通过笔试和面试录用合格人员。 2. 税前年薪安排：15万元及以上。3. 公司提供工作午餐，按国家规定享受带薪假期，缴纳五险一金。4. 工作时间为周一至周五9：00-17：30，双休日、节假日休息，无加班,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
768,测试工程师,测试,12500.0,江西瑞声电子有限公司,深圳,3.0,大专,，3年以上数码产品（手机，蓝牙，智能产品等）测试经验，本科及以上学历，电子，自动化，软件等相关专业；2，能根据产品特性独立制定测试计划，搭建测试环境，包括产品的软件功能，电性能，可靠性等系统性测试；3，对测试出的问题点进行跟踪分析，推动测试发现的问题及时合理的解决；4，极强的质量意识，严格遵守项目流程规范，具有独立处理和分析问题的能力。,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
769,web测试工程师,测试,13500.0,NeuLion中国,上海,3.0,本科,职位要求：－计算机及相关专业本科及以上学历，须有前端测试经验；－有自动化工作的经验，热爱QA工作，以此为长期奋斗的事业；－熟悉Linux/Mac操作系统，能够熟练应用Linux命令；－熟悉测试方法，软件测试流程及规范，能独立完成软件功能测试、回归测试；－熟悉HTML/CSS，熟悉HTTP协议；－了解Web或者移动App的常用交互行为，了解交互视觉设计相关的知识；－良好的英语沟通能力。工作职责：－具有良好的学习能力，能够快速掌握工作过程中遇到的新系统/新工具；－根据软件需求或文档（英文），充分理解需求并编写测试方案和测试用例；－根据测试方案执行功能测试，并及时报告软件缺陷，提交bug单并跟进；－对测试过程中的问题点进行跟踪、反馈、并协助问题合理解决；－根据需要，提交相应的测试文档，包括测试用例、测试方案、测试报告。我们寻找这样的同事：－热爱互联网视频和流媒体技术的软件开发；－身体健康，品行端正，良好的敬业精神和团队合作精神；－计算机、网络通信、电子工程及相关专业本科及以上学历；加入我们：－您将有机会与全球著名的体育和娱乐巨头等NeuLion合作伙伴同事，参与构建其激动人心的新媒体发展业务平台；－您将有机会融入NeuLion全球开发团队，与来自不同国家和地区的优秀研发人员一起成就您的职业发展；－您将有机会分享NeuLion的发展与成就，与我们全球同事一起创建和享受开放、激情和友爱的企业文化。,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
770,游戏测试助理（双休）应届生,测试,4150.0,厦门谦迅达网络科技有限公司,厦门,0.0,大专,一、岗位要求1、专科及以上学历；2、热爱游戏，有丰富的游戏经验者优先；3、有相关游戏测试工作经验者优先考虑；4、做事认真，有良好的逻辑思维能力；二、岗位职责1、根据项目测试需求，记录测试结果；2、协助开发人员跟踪定位游戏bug；3、为改善游戏项目质量提供良好的建议。,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
771,电子测试工程师,测试,5250.0,北京贝威通石油科技有限公司沈阳分公司,沈阳,0.0,大专,						1、电子、自动化等相关专业大专及以上学历。2、扎实的电子专业知识及较强的动手能力，熟悉各种电子元器件的特性及应用。3、有丰富的现场技术支持经验，能适应出差。4、有电子产品的焊接、调试、测试、装配工作经验。5、具有良好的组织能力、沟通能力、综合分析能力，有管理经验的优先。6、工作认真负责，严谨细致，有良好团队精神和较强的协调能力。																		,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
772,软件测试工程师,测试,12500.0,上海掌富网络技术有限公司,上海,3.0,大专,岗位职责：1、有强烈的产品意识，熟悉移动端和web测试流程和测试方法。了解iPhone或Android手机平台，熟悉google等主流浏览器及其他网络环境应用测试；2、负责并执行具体产品线的测试，理解产品规范和需求文档，编写测试用例，独立完成测试任务；3、实施快速测试，实现敏捷测试，快速响应项目问题，提高测试质量；4、对测试过程中发现的问题进行跟踪分析和报告，负责跟进BUG迭代进程，对bug 敏感度较高、积极主动与产品、技术人员沟通，推动测试中发现问题及时合理地解决；5、提交测试报告，根据测试结果提供产品完善和改进建议。任职要求：1、3年以上互联网行业测试或手机测试项目经验，熟悉Android、iOS app、网页app测试；2、计算机或相关专业本科以上学历，熟悉软件生命周期、测试方法，有能力对产品质量负责；3、具备足够的细心和耐心、拥有较强的学习能力、沟通技巧及团队合作精神，较强的责任感及进取精神，能够承受一定的工作压力；4、熟悉一门开发语言，比如python、Java等编程语言或者有appium、selenium、jmeter、loadrunner等测试工具和测试框架的使用经验者优先考虑。,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
773,测试工程师,测试,6000.0,厦门大大猫网络科技有限公司,厦门,1.0,大专,"负责软件的功能测试，保证测试质量；2. 编写测试用例，执行测试任务，跟踪定位产品软件中的缺陷或问题，编写测试报告；3. 使用测试工具实施自动化功能测试、性能测试、安全测试；4. 在测试各环节与开发部门、产品部门等相关角色沟通保证测试输入和输出的正确性和完备性；5. 定期提交产品缺陷统计分析报告并完成产品测试总结报告；6. 负责业务上线割接执行和配合。任职要求：1.至少一年测试工作经验，计算机相关专业优先；2.熟悉软件测试的流程，能够独立编写测试用例；3.善于制定测试计划，编制测试方案及用例，能够规范测试流程；4.了解性能测试的内容，能够使用压力测试工具，如LoadRunner,jmeter等；5.有较好的文档编写能力。具有开发经验，了解至少一种开发或脚本语言优先考虑；6.具有良好的逻辑思维，发现问题的热情，分析和定位问题的能力；7.有责任感，工作态度认真端正，有较好的沟通能力和团队合作能力。",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
774,测试工程师,测试,8000.0,康凯科技（杭州）股份有限公司,杭州,0.0,大专,"无线，WLAN，测试，AP工作职责：1)对WLAN/WiFi AP产品进行测试，如信道、场强、连接速率、信噪比等；2)能够正确分析现场无线产品所存在的问题，并给出解决方案；3)设计测试用例，搭建测试环境并选择合适的测试工具或编写测试脚本；4)对测试过程中发现的问题进行分析跟踪，并推动问题的合理解决；5)输出测试报告和总结，并对功能改进提出合理的意见；6)支持市场拓展时的客户测试。工作要求：1)通讯工程、电子信息工程及无线电等相关专业，本科及以上学历；2)二年以上相关行业测试经验，有无线通信系统测试经验；3)熟悉计算机网络协议、无线通信的基本原理，WLAN技术的测试标准和测试方法，了解WLAN 802点11无线网络；4)熟悉软件测试流程及方法理论，熟悉移动端测试流程、WLAN测试文档制定标准；5)熟悉多种操作系统平台如Windows/Linux,会根据测试需要搭建测试环境并配置测试网络；6)熟练使用IxChariot、WiFi Analyzer、VeriWave、Wireshark等软件工具优先；7)具有较强的逻辑思维和动手实践能力。职能类别：										无线通信工程师									",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
775,产品测试工程师（深圳）,测试,7500.0,泰凌微电子（上海）有限公司,深圳,1.0,无,根据测试计划，负责产品样品样机测试，确保产品质量；2. 发现/定位软件/硬件产品中的问题并清晰描述问题；3. 管理和跟踪测试样品；4. 整理测试跟踪数据，撰写测试总结文档。职位要求:1. 计算机、电子等专业，本科以上学历；具有电子产品，无线通信产品测试经验；2. 熟悉测试理论和方法者优先考虑；3. 良好的沟通和团队协作能力。,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
776,软件测试工程师,测试,9000.0,中兴仪器（深圳）有限公司,深圳,2.0,本科,"岗位职责：1、负责集成产品（重点是Web产品）的测试，确保最终产品质量；2、参与产品设计和程序架构的评审工作，并提出改进意见；3、编写测试方案、测试计划、测试用例，搭建测试环境，执行测试；4、提交产品bug，并对bug的状态进行跟踪及维护，协助开发人员定位和解决问题。任职要求：1、大学本科及以上学历、计算机、软件工程等相关专业；2、热爱测试工作，责任心强、细致、踏实，有良好的团队合作及沟通能力；3、一年以上工作经验，具备以下任一技能者优先：a、web/java相关领域测试经验；b、能熟练应用ASP.NET, c++ 或 shell/perl/python/php；c、熟悉HTTP协议或 LAMP架构；d、熟悉HTML，CSS 及 Java script；e、参与过测试项目或从事过测试实习工作；4、有软件项目实施经验者优先；5、能适应出差者优先。",0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
777,测试技术员,测试,5250.0,朝阳电子（深圳）有限公司,深圳,0.0,无,岗位要求：1、高中及以上学历，对多媒体音箱产品的电声性能、功能及安规有一定的了解。2、有1-2年测试带DVD/CD/BT/HDMI/WIFI/DAB/FM等功能产品的经验。3、熟练使用DAB/FM信号发生器/音频分析仪/AP等电声测试仪器。4、熟练使用办公软件，了解AUTOCAD、Protel、Pro/E.工作内容：1、配合工程师或独立发出各阶段新产品UI点检报告。2、配合工程师或独立发出各阶段新产品兼容性测试及电气测试报告。3、配合工程师或独立发出各阶段新产品无线干扰，无线距离，功耗测试及报告。,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
778,软件测试工程师,测试,7000.0,长沙万维信息网络服务有限公司,长沙,3.0,大专,、负责软件测试方案的设计；2、参与需求和设计评审，并根据需求和设计文档编写测试用例；3、根据软件的生命周期、测试流程，独立搭建测试环境；4、执行测试用例，提交缺陷，填写测试记录；5、独立进行测试结果的分析和总结，推动问题解决；6、完成测试总结报告及其他软件测试相关工作；7、熟悉人力资源管理系统和绩效管理系统的实施为佳；8、2年以上测试工作经验；9、能适应短期出差。,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
779,测试工程师,测试,6000.0,浙江胜百信息科技有限公司,杭州,1.0,大专,职位描述：1.负责PCB测试环境的搭建工作；2.制定测试方案，编写测试用例，制定测试计划；3.参与测试分析/测试执行/测试跟踪，定期汇报项目进展情况；4.对Bug进行跟踪管理；5.新产品测试工装的设计于供应商制作。6.生产作业员的测试培训，解决产线出现的问题。7.积极沟通，推动问题解决。职位要求：1.计算机或通信相关专业，专科以上学历；2.熟悉测试理论，熟悉路由器，交换机，有相关测试经验者优先；3.熟悉无线802.11a/b/g/n/ac相关知识，有无线设备测试经验者优先；4.热爱测试工作，具有良好的团队合作意识，有高度的责任心；5.具备较好的沟通和表达能力。,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
780,测试技术员,测试,5250.0,苏州雨和晴汽车科技有限公司,苏州,1.0,大专,岗位要求：1年测试设备维护经验良好学习能力和沟通能力有PCBA维修工作经验优先优秀应届生也可接受岗位职责：1、要求倒班制（目前长白班）2、负责测试设备的维修3、负责不良品的分析维修4、主管安排的其他事宜职能类别：										电子工程师/技术员																			测试工程师									关键字：测试技术员维修设备维护应届生,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
781,测试工程师,测试,4750.0,昆山捷丰电子有限公司,昆山,0.0,大专,						岗位职责：负责ICT技术支持、维护和教学。负责向潜在客户进行ICT产品功能演示、沟通交流和现场评估；任职要求：大专及大专以上，电机/电子/计算机相关科系毕业；具有捷智ICT使用经验的优先；工作态度主动积极、勤奋好学，具团队合作精神，有一定的沟通能力；欢迎优秀应届毕业生~!好处:可以快速学习到许多电子技术和光学检测技术																		,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
782,测试技术员,测试,5000.0,安费诺光纤技术（深圳）有限公司,深圳,0.0,大专,"& Responsibilities1. Perform the product testing as testing plan2. Daily maintain testing lab3. Keep testing samples and results4. Assist testing engineer to complete testing report5. Report out in time for the findings during testing1.执行产品测试计划；2.日常维护测试实验室；3.保留测试样品和结果；4.协助测试工程师完成测试报告；5.在测试过程中及时报告结果。Functional Capabilities:1. Hold testing experience for product and in lab.2. Work in order and no mess and mixing3. Keep work station clean and in place and Store items (samples, tools...) well4. Be careful and dedicated on work5. Be with a sense of ""abnormality"" and good at communication1.具有产品测试经验；2.正常有序的工作，不要混淆；3.保持工作室清洁;4.工作认真；5.善于沟通。公司福利：1、公司实行五天八小时工作制;2、为员工缴纳五险一金;3、公司免费提供中、晚餐和住宿（水电费需自理）;4、提供免费班车接送员工上、下班（停靠点：南山西丽、宝安西乡客运站）。",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
783,软件测试工程师,测试,11000.0,上海大漠电子科技股份有限公司,上海,1.0,本科,岗位职责：1、参与软件项目的需求分析，关注项目需求的可测性，并能预先评估项目的风险，提出合理化建议；2、参与软件项目的测试方案的制定，设计测试数据和测试用例并评审，根据评审结果进行修改和完善；3、按照评审后的测试用例实施软件测试，完成对产品的模块测试，集成测试与系统测试，并对自己进行的产品的功能、性能及其他方面的测试结果负责；4、对项目发现的问题，及时提交bug管理工具，随时跟进跟踪bug状态，和研发团队紧密配合推动测试中发现问题尽快修复解决，5、积极参与部门的技术业务培训，努力提高自身的技能和业务水平；6、做好日常工作的记录，合理安排工作时间，提高工作效率。任职要求：1、计算机或相关专业本科及以上学历；2、1年以上软件测试工作经验；3、了解至少一门编程语言java/python，具有自动化测试、性能测试经验者优先考虑；4、熟悉主流的测试开发框架；5、能独立负责项目组分配测试开发任务；6、有较强的团队协作、乐观积极的精神;7、有运维相关的工作经验。,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
784,EMC测试工程师（萝岗区）,测试,5250.0,大连东软思维科技发展有限公司,广州,1.0,大专,						工作内容：1、负责音视频产品的EMC测试，完成相关测试报告及结构检查报告2、协助研发工程师完成产品整改岗位要求：1.固定人员分配测试任务，并考核完成时间2.缺陷由管理人员确认后汇报到JIRA系统3.管理人员导出缺陷给外包人员查看，并验证缺陷是否被解决																		,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
785,测试工程师（中科智城）,测试,10500.0,广州中国科学院软件应用技术研究所,广州,1.0,本科,岗位职责：1.  根据产品设计、需求等文档设计测试用例；2.  完成产品的集成测试和系统测试；3.  测试过程中问题的发现、分析及追踪；4.  与开发组的协调沟通及问题解决；5.  根据项目开发总体计划制定测试计划、测试方案。岗位任职要求：1.  对MySql、oracle数据库有一定了解；2.  熟悉linux、unix操作系统之一；3.  具备良好的沟通能力、团队合作精神和文档编写能力；4.  熟练使用bug管理工具、版本控制工具者优先；5.  精通软件测试理论、测试方法。6.  熟悉性能测试、自动化测试经验者优先。7.  有配置管理、质量分析或物联网相关测试经验者优先考虑。8.  有硬件测试经验者优先。工作地点：东莞松山湖,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
786,高级测试工程师,测试,12500.0,上海三吉电子工程有限公司,上海,3.0,无,、制定研发任务的测试策略，依据测试需求，撰写相关项目测试用例；2、对项目进行功能、性能、系统测试，准确定位缺陷，跟踪BUG并验证缺陷；3、记录和分析测试数据及结果，编制相应测试报告，推动测试中发现的问题进行合理地解决；4、为产品的发布提供所需的材料。任职要求：1、计算机及相关专业本科以上学历，3年以上工作经验；2、具有良好的沟通，交流，需求理解能力；3、工作积极主动，责任心强，具有强烈的团队合作精神及良好的职业道德，能承担一定的工作压力；4、需掌握基础的SQL语句；5、熟悉Linux，Unix操作系统者优先；6、有功能测试、自动化测试工具等使用经验优先。,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
787,测试工程师,测试,7000.0,广州电子口岸管理有限公司,广州,0.0,本科,岗位职责：1. 负责测试用例的编写；2. 搭建测试环境，研究各种测试环境的部署和安装；3. 负责项目的软件功能，性能测试；4. 跟踪分析测试结果，编写测试报告；5. 参与公司部分系统的编码工作。任职要求：1. 本科以上学历，2年以上软件开发测试经验；2. 熟悉并掌握多种测试软件，熟悉Java开发；3. 具备编写测试方案、测试计划、测试用例及测试报告能力；4. 熟练掌握Oracle；熟悉TOMCAT/Apache部署；5. 有自动化测试脚本编写经验者优先；6. 有linux服务器维护经验者优先；7. 具有较强的理解能力，有耐心、责任心，工作认真、细心。,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
788,测试工程师,测试,4500.0,合肥兆芯电子有限公司,合肥,0.0,大专,、负责公司RD部门PPS及Burn in 的测试工作，包括：分析测试需求、设计测试用例，搭建测试环境、执行测试用例、编写测试报告等工作；2、负责管理测试中发现的bug，追踪bug直至解决，提交测试报告；3、参与项目的需求评审、设计评审、等评审活动，基于测试要求提出评审意见，确保项目测试目标的实现；4、完成领导交办的相关工作。任职要求：1、熟悉软件测试理论和流程，有测试经验者优先；2、良好的沟通协调能力、逻辑分析能力和文档书写能力，熟练掌握Office办公软件；3、有一定抗压能力，工作细心，有较强的责任心，良好的团队合作精神。上班时间：朝九晚六，弹性半小时，周末双休。福利待遇：五险一金、14薪、年终奖金、绩效奖金、定期体检、节日/生日/婚育等礼金、员工旅游、专业培训、员工公寓、餐补、购房福利、带薪年假、安亲假等。,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
789,产品测试工程师,测试,3500.0,北京众志和达数据计算有限公司,无锡,1.0,大专,计算机或电子工程专业，大专以上学历;2.熟悉集成电路，硬件及网络知识;4.熟悉千兆万兆网络环境;5.熟悉常见操作系统、linux 、win、aix、hp-ux等;6.对服务器、存储等硬件设备有一定基础;7. 对常用数据库有一定了解。包括oracle 、mysql、DM等;8具备较好的团队合作与沟通表达能力。职能类别：										软件测试																			系统测试									,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
790,软件运维/测试工程师,测试,5000.0,成都德贝实业有限公司,成都,2.0,本科,工作职责：1、负责线上业务日常维护，保障公司软件系统正常运行；2、负责基础平台设施的维护工作，服务的发布、更新、监控等工作；3、负责对接用户咨询、报障电话；4、负责软件内部测试工作；5、根据测试需求，编写测试计划，测试用例；6、根据测试需求或测试用例搭建测试环境，执行测试，提交BUG，并进行BUG跟踪和回归测试，直至BUG关闭；7、协助研发人员定位、排查问题。任职资格：1、22-30岁，男女不限；2、2年以上运维/测试工作经验，具备优秀的计算机软、硬件知识，能够快速判断计算机软、硬件故障；3、具备良好的服务意识与职业素养，沟通能力和良好的语言表达能力，具备团队协作精神；4、具有大型ERP运维/测试经验优先。,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
791,软件测试工程师,测试,8000.0,武汉盛华伟业科技股份有限公司,武汉,3.0,本科,"岗位职责：1、负责Web端产品的软件测试，产品的质量保证和发布；2．按照测试规范，负责公司软件项目测试工作、提交测试报告及整理分析；3．负责测试用例的设计和评审，及时补充和维护测试用例文档的落实执行；4．配合开发准确详实的描述bug产生的过程、bug的现象，准确地定位并跟踪问题，从而保障产品质量；5．独立搭建测试环境，准备测试数据，执行测试过程。岗位要求：1、本科及以上学历，3年以上网站或Web测试经验；2、熟悉web测试基本方法、流程,熟悉B/S架构的软件测试流程，熟练使用bug管理工具经验，如bugfree，bugzilla等；3、了解一般站点工作原理，熟悉各种软件测试的技术、流程、理论、方法；4、能够独立编写测试计划，测试用例，执行测试过程，完成测试报告，具有较强的BUG分析能力，能辅助开发快速定位问题，提升效率；5、熟练使用SQL语句、shell脚本，能安装部署linux服务器、IIS和Tomcat测试经验丰富者可适当降低技术要求。基本工资+五险+绩效奖金+年终奖+股票期权+其他",1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
